#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Pubmed ID	Organism Interactor A	Organism Interactor B	Throughput	Score	Modification	Phenotypes	Qualifications	Tags	Source Database
733337	7186	7336	113038	113184	-	-	TRAF2	UBE2V2	MGC:45012|TRAP|TRAP3	DDVIT1|DDVit-1|EDAF-1|EDPF-1|EDPF1|MMS2|UEV-2|UEV2	Reconstituted Complex	physical	Sasai M (2010)	20047764	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
733338	7186	7334	113038	113182	-	-	TRAF2	UBE2N	MGC:45012|TRAP|TRAP3	HEL-S-71|UBC13|UBCHBEN; UBC13|UbcH-ben|UbcH13	Reconstituted Complex	physical	Sasai M (2010)	20047764	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
798006	10758	7186	115979	113038	RP3-487J7.3	-	TRAF3IP2	TRAF2	ACT1|C6orf2|C6orf4|C6orf5|C6orf6|CANDF8|CIKS|PSORS13	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Qian Y (2004)	15485634	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
814310	8795	7186	114323	113038	UNQ160/PRO186	-	TNFRSF10B	TRAF2	CD262|DR5|KILLER|KILLER/DR5|TRAIL-R2|TRAILR2|TRICK2|TRICK2A|TRICK2B|TRICKB|ZTNFR9	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Gonzalvez F (2012)	23142077	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
814312	8797	7186	114325	113038	-	-	TNFRSF10A	TRAF2	APO2|CD261|DR4|TRAILR-1|TRAILR1	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Gonzalvez F (2012)	23142077	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
814314	841	7186	107291	113038	-	-	CASP8	TRAF2	ALPS2B|CAP4|Casp-8|FLICE|MACH|MCH5	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Gonzalvez F (2012)	23142077	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
814319	7186	8772	113038	114302	-	GIG3	TRAF2	FADD	MGC:45012|TRAP|TRAP3	MORT1	Affinity Capture-Western	physical	Gonzalvez F (2012)	23142077	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
814320	7186	841	113038	107291	-	-	TRAF2	CASP8	MGC:45012|TRAP|TRAP3	ALPS2B|CAP4|Casp-8|FLICE|MACH|MCH5	Affinity Capture-Western	physical	Gonzalvez F (2012)	23142077	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
816221	15394	7186	200362	113038	-	-	Hoxa1	TRAF2	ERA1|Hox-1.6	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Lambert B (2012)	23088713	10090	9606	High Throughput|Low Throughput	-	-	-	-	-	BIOGRID
817095	7186	5886	113038	111823	-	-	TRAF2	RAD23A	MGC:45012|TRAP|TRAP3	HHR23A|HR23A	Affinity Capture-Western	physical	Fang DF (2013)	23357418	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
817096	5886	7186	111823	113038	-	-	RAD23A	TRAF2	HHR23A|HR23A	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Fang DF (2013)	23357418	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
817469	7186	63893	113038	121973	-	-	TRAF2	UBE2O	MGC:45012|TRAP|TRAP3	E2-230K	Affinity Capture-Western	physical	Zhang X (2013)	23381138	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
823429	7186	1540	113038	107920	-	HSPC057	TRAF2	CYLD	MGC:45012|TRAP|TRAP3	BRSS|CDMT|CYLD1|CYLDI|EAC|MFT|MFT1|SBS|TEM|USPL2	Affinity Capture-Western	physical	Yang Y (2013)	23405219	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
827206	23495	7186	117046	113038	-	-	TNFRSF13B	TRAF2	CD267|CVID|CVID2|IGAD2|RYZN|TACI|TNFRSF14B	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	He B (2010)	20676093	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
827214	958	7186	107396	113038	-	-	CD40	TRAF2	Bp50|CDW40|TNFRSF5|p50	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	He B (2010)	20676093	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
827364	7132	7186	112986	113038	-	-	TNFRSF1A	TRAF2	CD120a|FPF|MS5|TBP1|TNF-R|TNF-R-I|TNF-R55|TNFAR|TNFR1|TNFR1-d2|TNFR55|TNFR60|p55|p55-R|p60	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Zheng L (2006)	16611992	9606	9606	Low Throughput	-	-	-	figure 5.	-	BIOGRID
832527	7132	7186	112986	113038	-	-	TNFRSF1A	TRAF2	CD120a|FPF|MS5|TBP1|TNF-R|TNF-R-I|TNF-R55|TNFAR|TNFR1|TNFR1-d2|TNFR55|TNFR60|p55|p55-R|p60	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Vince JE (2007)	18022363	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
833061	6009	7186	111941	113038	-	-	RHEB	TRAF2	RHEB2	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Pilot-Storck F (2010)	20368287	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
833062	121268	7186	125715	113038	-	-	RHEBL1	TRAF2	RHEBL1c	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Pilot-Storck F (2010)	20368287	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
833117	9641	7186	115000	113038	RP11-534L20.1	-	IKBKE	TRAF2	IKK-E|IKK-i|IKKE|IKKI	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Zhou AY (2013)	23453969	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
833119	7186	9641	113038	115000	-	RP11-534L20.1	TRAF2	IKBKE	MGC:45012|TRAP|TRAP3	IKK-E|IKK-i|IKKE|IKKI	Biochemical Activity	physical	Zhou AY (2013)	23453969	9606	9606	Low Throughput	-	Ubiquitination	-	E1 ubiquitin activating enzyme (E-304)|Ubc13 E2 enzyme	-	BIOGRID
833121	7186	7334	113038	113182	-	-	TRAF2	UBE2N	MGC:45012|TRAP|TRAP3	HEL-S-71|UBC13|UBCHBEN; UBC13|UbcH-ben|UbcH13	Reconstituted Complex	physical	Zhou AY (2013)	23453969	9606	9606	Low Throughput	-	-	-	E1 ubiquitin activating enzyme (E-304)|Ubc13 E2 enzyme	-	BIOGRID
835200	9919	7186	115247	113038	RP11-413M3.10	-	SEC16A	TRAF2	KIAA0310|SEC16L|p250	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	van Zuylen WJ (2012)	22792062	9606	9606	Low Throughput	-	-	-	figure S1.	-	BIOGRID
858873	7186	330	113038	106827	-	-	TRAF2	BIRC3	MGC:45012|TRAP|TRAP3	AIP1|API2|CIAP2|HAIP1|HIAP1|MALT2|MIHC|RNF49|c-IAP2	Affinity Capture-Western	physical	Choudhary S (2013)	23543740	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
858874	7186	9020	113038	114487	-	-	TRAF2	MAP3K14	MGC:45012|TRAP|TRAP3	FTDCR1B|HS|HSNIK|NIK	Affinity Capture-Western	physical	Choudhary S (2013)	23543740	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
859230	329	7186	106826	113038	-	-	BIRC2	TRAF2	API1|HIAP2|Hiap-2|MIHB|RNF48|c-IAP1|cIAP1	MGC:45012|TRAP|TRAP3	Affinity Capture-MS	physical	Goncharov T (2013)	23524849	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
859248	330	7186	106827	113038	-	-	BIRC3	TRAF2	AIP1|API2|CIAP2|HAIP1|HIAP1|MALT2|MIHC|RNF49|c-IAP2	MGC:45012|TRAP|TRAP3	Affinity Capture-MS	physical	Goncharov T (2013)	23524849	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
859275	8742	7186	114279	113038	UNQ181/PRO207	-	TNFSF12	TRAF2	APO3L|DR3LG|TWEAK	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Goncharov T (2013)	23524849	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
882783	23098	7186	116726	113038	-	-	SARM1	TRAF2	MyD88-5|SAMD2|SARM	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Murata H (2013)	23885119	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
886251	3604	7186	109817	113038	-	-	TNFRSF9	TRAF2	4-1BB|CD137|CDw137|ILA	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Martinez-Forero I (2013)	23690480	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
887022	959	7186	107397	113038	RP3-527F8.3	-	CD40LG	TRAF2	CD154|CD40L|HIGM1|IGM|IMD3|T-BAM|TNFSF5|TRAP|gp39|hCD40L	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Salzmann S (2013)	23918987	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
892383	2033	7186	108347	113038	RP1-85F18.1	-	EP300	TRAF2	KAT3B|RSTS2|p300	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Wang J (2011)	21988832	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
893395	329	7186	106826	113038	-	-	BIRC2	TRAF2	API1|HIAP2|Hiap-2|MIHB|RNF48|c-IAP1|cIAP1	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Wang J (2011)	21988832	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
893396	330	7186	106827	113038	-	-	BIRC3	TRAF2	AIP1|API2|CIAP2|HAIP1|HIAP1|MALT2|MIHC|RNF49|c-IAP2	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Wang J (2011)	21988832	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
894240	10010	7186	115328	113038	-	-	TANK	TRAF2	I-TRAF|ITRAF|TRAF2	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Wang J (2011)	21988832	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
894564	22800	7186	116480	113038	-	-	RRAS2	TRAF2	TC21	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Wang J (2011)	21988832	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
904218	7128	7186	112983	113038	RP11-356I2.3	-	TNFAIP3	TRAF2	A20|OTUD7C|TNFA1P2	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Yamaguchi N (2013)	24008839	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
904914	7186	8737	113038	114274	-	-	TRAF2	RIPK1	MGC:45012|TRAP|TRAP3	RIP|RIP1	Affinity Capture-Western	physical	Puliyappadamba VT (2013)	23972990	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
904915	7186	1956	113038	108276	-	-	TRAF2	EGFR	MGC:45012|TRAP|TRAP3	ERBB|ERBB1|HER1|NISBD2|PIG61|mENA	Affinity Capture-Western	physical	Puliyappadamba VT (2013)	23972990	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
908230	7186	10572	113038	115823	-	-	TRAF2	SIVA1	MGC:45012|TRAP|TRAP3	CD27BP|SIVA|Siva-1|Siva-2	Affinity Capture-Western	physical	Iorio-Morin C (2012)	22343716	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
932100	8737	7186	114274	113038	-	-	RIPK1	TRAF2	RIP|RIP1	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Hu MM (2014)	24434549	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
936201	329	7186	106826	113038	-	-	BIRC2	TRAF2	API1|HIAP2|Hiap-2|MIHB|RNF48|c-IAP1|cIAP1	MGC:45012|TRAP|TRAP3	Reconstituted Complex	physical	Marivin A (2013)	24276241	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
936205	998	7186	107433	113038	RP1-224A6.5	-	CDC42	TRAF2	CDC42Hs|G25K	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Marivin A (2013)	24276241	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
936207	998	7186	107433	113038	RP1-224A6.5	-	CDC42	TRAF2	CDC42Hs|G25K	MGC:45012|TRAP|TRAP3	Reconstituted Complex	physical	Marivin A (2013)	24276241	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
937529	55072	7186	120389	113038	-	-	RNF31	TRAF2	HOIP|ZIBRA	MGC:45012|TRAP|TRAP3	Affinity Capture-MS	physical	Schaeffer V (2014)	24726327	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
942186	330	7186	106827	113038	-	-	BIRC3	TRAF2	AIP1|API2|CIAP2|HAIP1|HIAP1|MALT2|MIHC|RNF49|c-IAP2	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Harikumar KB (2014)	24464131	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
942379	7132	7186	112986	113038	-	-	TNFRSF1A	TRAF2	CD120a|FPF|MS5|TBP1|TNF-R|TNF-R-I|TNF-R55|TNFAR|TNFR1|TNFR1-d2|TNFR55|TNFR60|p55|p55-R|p60	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Jeon J (2014)	24735611	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
942381	7186	8737	113038	114274	-	-	TRAF2	RIPK1	MGC:45012|TRAP|TRAP3	RIP|RIP1	Affinity Capture-Western	physical	Jeon J (2014)	24735611	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
946531	7186	79594	113038	122734	-	RP11-401M16.2	TRAF2	MUL1	MGC:45012|TRAP|TRAP3	C1orf166|GIDE|MAPL|MULAN|RNF218	Affinity Capture-Western	physical	Zemirli N (2014)	24841215	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
948273	6188	7186	112102	113038	OK/SW-cl.26	-	RPS3	TRAF2	S3	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Yang HJ (2013)	23188828	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
948274	6188	7186	112102	113038	OK/SW-cl.26	-	RPS3	TRAF2	S3	MGC:45012|TRAP|TRAP3	Reconstituted Complex	physical	Yang HJ (2013)	23188828	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
948276	6188	7186	112102	113038	OK/SW-cl.26	-	RPS3	TRAF2	S3	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Yang HJ (2013)	23188828	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
948277	7186	6188	113038	112102	-	OK/SW-cl.26	TRAF2	RPS3	MGC:45012|TRAP|TRAP3	S3	Affinity Capture-Western	physical	Yang HJ (2013)	23188828	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
948299	7186	5610	113038	111596	-	-	TRAF2	EIF2AK2	MGC:45012|TRAP|TRAP3	EIF2AK1|PKR|PPP1R83|PRKR	Affinity Capture-Western	physical	Gil J (2004)	15121867	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
951154	29123	7186	118888	113038	-	-	ANKRD11	TRAF2	ANCO-1|ANCO1|LZ16|T13	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Corominas R (2014)	24722188	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
951195	9915	7186	115244	113038	-	-	ARNT2	TRAF2	WEDAS|bHLHe1	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Corominas R (2014)	24722188	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
951304	8214	7186	113850	113038	-	-	DGCR6	TRAF2	-	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Corominas R (2014)	24722188	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
951443	9961	7186	115286	113038	-	-	MVP	TRAF2	LRP|VAULT1	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Corominas R (2014)	24722188	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
951548	5565	7186	111552	113038	-	-	PRKAB2	TRAF2	-	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Corominas R (2014)	24722188	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
951591	11069	7186	116253	113038	-	-	RAPGEF4	TRAF2	2|CAMP-GEFII|CGEF2|EPAC|EPAC 2|EPAC2|Nbla00496	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Corominas R (2014)	24722188	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
953799	7186	153090	113038	127478	-	RP11-298A17.1	TRAF2	DAB2IP	MGC:45012|TRAP|TRAP3	AF9Q34|AIP-1|AIP1|DIP1/2	Affinity Capture-Western	physical	Dai X (2014)	24912918	9606	9606	Low Throughput	-	-	-	figure 2.	-	BIOGRID
953928	23241	7186	116845	113038	-	-	PACS2	TRAF2	PACS-2|PACS1L	MGC:45012|TRAP|TRAP3	Reconstituted Complex	physical	Guicciardi ME (2014)	24633224	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
953989	7186	9618	113038	114979	-	-	TRAF2	TRAF4	MGC:45012|TRAP|TRAP3	CART1|MLN62|RNF83	Affinity Capture-Western	physical	Zhang X (2013)	23743189	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
953990	9618	7186	114979	113038	-	-	TRAF4	TRAF2	CART1|MLN62|RNF83	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Zhang X (2013)	23743189	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
953991	7186	9618	113038	114979	-	-	TRAF2	TRAF4	MGC:45012|TRAP|TRAP3	CART1|MLN62|RNF83	Co-localization	physical	Zhang X (2013)	23743189	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
954002	55854	7186	120956	113038	HSPC303	-	ZC3H15	TRAF2	HT010|LEREPO4|MSTP012	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Capalbo G (2013)	23624947	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
955802	156110	7186	1205545	113038	HIV1gp9	-	nef	TRAF2	-	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Khan KA (2013)	23774506	11676	9606	Low Throughput	-	-	-	-	-	BIOGRID
955806	951475	7186	1205534	113038	HCVgp1	-	HCVgp1	TRAF2	-	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Khan KA (2013)	23774506	11103	9606	Low Throughput	-	-	-	-	-	BIOGRID
957479	7186	25793	113038	117326	-	LL22NC03-28H9.2	TRAF2	FBXO7	MGC:45012|TRAP|TRAP3	FBX|FBX07|FBX7|PARK15|PKPS	Affinity Capture-Western	physical	Chen CM (2014)	25029497	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
957493	7124	7186	112979	113038	DADB-70P7.1	-	TNF	TRAF2	DIF|TNF-alpha|TNFA|TNFSF2	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Fritsch J (2014)	24980434	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
985560	7538	7186	113370	113038	-	-	ZFP36	TRAF2	G0S24|GOS24|NUP475|RNF162A|TIS11|TTP|zfp-36	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Resch U (2014)	25056949	9606	9606	Low Throughput	-	-	-	in the presence of MEKK1	-	BIOGRID
1022600	7186	7186	113038	113038	-	-	TRAF2	TRAF2	MGC:45012|TRAP|TRAP3	MGC:45012|TRAP|TRAP3	Co-crystal Structure	physical	Mace PD (2010)	20447407	9606	9606	Low Throughput	-	-	-	trimer	-	BIOGRID
1028829	2081	7186	108391	113038	-	-	ERN1	TRAF2	IRE1|IRE1P|IRE1a|hIRE1p	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Zhu X (2014)	25225294	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
1029222	7186	9989	113038	115310	-	-	TRAF2	PPP4R1	MGC:45012|TRAP|TRAP3	MEG1|PP4(Rmeg)|PP4R1	Two-hybrid	physical	Hadweh P (2014)	25134449	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
1029224	9989	7186	115310	113038	-	-	PPP4R1	TRAF2	MEG1|PP4(Rmeg)|PP4R1	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Hadweh P (2014)	25134449	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
1031629	9020	7186	114487	113038	-	-	MAP3K14	TRAF2	FTDCR1B|HS|HSNIK|NIK	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Lee S (2014)	25246529	9606	9606	Low Throughput	-	-	-	Figure 2	-	BIOGRID
1034519	147138	7186	127037	113038	-	-	TMC8	TRAF2	EV2|EVER2|EVIN2	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Vuillier F (2014)	24586810	9606	9606	Low Throughput	-	-	-	figure 4.	-	BIOGRID
1034670	255738	7186	129116	113038	PSEC0052	-	PCSK9	TRAF2	FH3|HCHOLA3|LDLCQ1|NARC-1|NARC1|PC9	MGC:45012|TRAP|TRAP3	Affinity Capture-MS	physical	Xu W (2012)	23085658	9606	9606	Low Throughput	-	-	-	Table 1	-	BIOGRID
1034686	255738	7186	129116	113038	PSEC0052	-	PCSK9	TRAF2	FH3|HCHOLA3|LDLCQ1|NARC-1|NARC1|PC9	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Xu W (2012)	23085658	9606	9606	Low Throughput	-	-	-	Figure 1	-	BIOGRID
1036570	7186	1994	113038	108309	-	-	TRAF2	ELAVL1	MGC:45012|TRAP|TRAP3	ELAV1|HUR|Hua|MelG	Affinity Capture-Western	physical	Herjan T (2013)	23772036	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
1036635	89	7186	106604	113038	-	-	ACTN3	TRAF2	-	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1036695	166	7186	106675	113038	-	-	AES	TRAF2	AES-1|AES-2|ESP1|GRG|GRG5|Grg-5|TLE5	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1036904	358	7186	106854	113038	-	-	AQP1	TRAF2	AQP-CHIP|CHIP28|CO	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1037436	958	7186	107396	113038	-	-	CD40	TRAF2	Bp50|CDW40|TNFRSF5|p50	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1038011	1838	7186	108171	113038	-	-	DTNB	TRAF2	-	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1038241	2130	7186	108431	113038	AC002059.7	-	EWSR1	TRAF2	EWS|bK984G1.4	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1038263	2202	7186	108496	113038	-	-	EFEMP1	TRAF2	DHRD|DRAD|FBLN3|FBNL|FIBL-3|MLVT|MTLV|S1-5	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1038428	2553	7186	108827	113038	-	-	GABPB1	TRAF2	BABPB2|E4TF1|E4TF1-47|E4TF1-53|E4TF1B|GABPB|GABPB2|NRF2B1|NRF2B2	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1039251	3801	7186	110002	113038	-	-	KIFC3	TRAF2	-	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1040499	4356	7186	110496	113038	-	-	MPP3	TRAF2	DLG3	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1040631	4783	7186	110855	113038	-	-	NFIL3	TRAF2	E4BP4|IL3BP1|NF-IL3A|NFIL3A	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1040680	4899	7186	110955	113038	-	-	NRF1	TRAF2	ALPHA-PAL	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1040865	5300	7186	111317	113038	-	-	PIN1	TRAF2	DOD|UBL5	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1041002	5493	7186	111488	113038	-	-	PPL	TRAF2	-	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1041089	5565	7186	111552	113038	-	-	PRKAB2	TRAF2	-	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1041453	5886	7186	111823	113038	-	-	RAD23A	TRAF2	HHR23A|HR23A	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1041926	6310	7186	112217	113038	-	-	ATXN1	TRAF2	ATX1|D6S504E|SCA1	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042509	6919	7186	112781	113038	RP11-299N6.2	-	TCEA2	TRAF2	TFIIS	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042734	7064	7186	112921	113038	-	-	THOP1	TRAF2	EP24.15|MEPD_HUMAN|MP78|TOP	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042761	7128	7186	112983	113038	RP11-356I2.3	-	TNFAIP3	TRAF2	A20|OTUD7C|TNFA1P2	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042935	7186	7186	113038	113038	-	-	TRAF2	TRAF2	MGC:45012|TRAP|TRAP3	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042936	7186	7189	113038	113041	-	-	TRAF2	TRAF6	MGC:45012|TRAP|TRAP3	MGC:3310|RNF85	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042937	7186	7391	113038	113237	-	RP11-544M22.5	TRAF2	USF1	MGC:45012|TRAP|TRAP3	FCHL|FCHL1|HYPLIP1|MLTF|MLTFI|UEF|bHLHb11	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042938	7186	7525	113038	113357	-	-	TRAF2	YES1	MGC:45012|TRAP|TRAP3	HsT441|P61-YES|Yes|c-yes	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
